date,koma,sell_kwh,buy_kwh,volume_kwh,p_system,p_hokkaido,p_tohoku,p_kyushu,ts,fy
2017-07-08,40,7932000,5223000,2771000,9.17,11.51,10.25,8.59,2017-07-08 19:30:00,2017
2017-07-08,41,8051500,4988500,2572500,9.02,11.02,10.25,8.04,2017-07-08 20:00:00,2017
2017-07-08,42,7918500,4829000,2459000,8.33,11.02,9.66,7.73,2017-07-08 20:30:00,2017
2017-07-08,43,6435500,4713000,2320500,8.3,10.99,10.25,6.82,2017-07-08 21:00:00,2017
2017-07-08,44,6544500,4562500,2212500,8.16,10.88,10.25,6.63,2017-07-08 21:30:00,2017
2017-07-08,45,6516500,4767000,2127500,8.01,9.44,8.73,6.5,2017-07-08 22:00:00,2017
2017-07-08,46,5935500,4602500,2154000,7.97,9.41,8.72,6.28,2017-07-08 22:30:00,2017
2017-07-08,47,6071000,4397500,1973000,7.71,9.42,8.72,6.26,2017-07-08 23:00:00,2017
2017-07-08,48,4987500,4293000,1937500,7.99,9.43,8.37,5.78,2017-07-08 23:30:00,2017
2017-07-09,1,5903500,3966000,1571000,7.8,9.42,8.23,6.05,2017-07-09 00:00:00,2017
2017-07-09,2,7033000,3892000,1562500,6.49,9.41,8.07,5.88,2017-07-09 00:30:00,2017
2017-07-09,3,8060500,3812000,1441500,6.21,9.41,8.07,5.94,2017-07-09 01:00:00,2017
2017-07-09,4,8996500,3983500,1593000,6.2,9.41,8.0,5.48,2017-07-09 01:30:00,2017
2017-07-09,5,9299000,3929000,1369000,6.2,9.39,8.07,5.48,2017-07-09 02:00:00,2017
2017-07-09,6,9543500,3877000,1324500,6.11,9.4,8.04,5.48,2017-07-09 02:30:00,2017
2017-07-09,7,9689500,3756000,1298500,6.1,9.44,8.02,5.48,2017-07-09 03:00:00,2017
2017-07-09,8,9771500,3713500,1330000,5.99,9.44,8.02,5.48,2017-07-09 03:30:00,2017
2017-07-09,9,9878500,3697500,1362000,6.05,9.44,8.02,5.48,2017-07-09 04:00:00,2017
2017-07-09,10,9919000,3711500,1393500,6.04,9.44,8.02,5.48,2017-07-09 04:30:00,2017
2017-07-09,11,10118500,3735500,1421500,5.92,9.44,8.01,5.48,2017-07-09 05:00:00,2017
2017-07-09,12,10047000,3835000,1616000,6.11,9.41,8.0,5.48,2017-07-09 05:30:00,2017
2017-07-09,13,10220000,3983000,1686000,6.2,9.47,8.0,5.48,2017-07-09 06:00:00,2017
2017-07-09,14,10524000,4000000,1714500,6.05,9.44,8.0,4.04,2017-07-09 06:30:00,2017
2017-07-09,15,10967000,4093500,1912500,6.06,9.5,7.96,4.04,2017-07-09 07:00:00,2017
2017-07-09,16,11079500,4165500,1801000,6.11,9.44,8.0,5.48,2017-07-09 07:30:00,2017
2017-07-09,17,12653500,4213500,1985000,6.2,9.44,7.96,4.04,2017-07-09 08:00:00,2017
2017-07-09,18,12520500,4371500,1838000,6.21,9.44,8.01,4.04,2017-07-09 08:30:00,2017
2017-07-09,19,12324500,4526500,2017500,6.27,10.91,8.01,5.04,2017-07-09 09:00:00,2017
2017-07-09,20,12420000,4759500,2110000,6.67,10.82,8.13,6.05,2017-07-09 09:30:00,2017
2017-07-09,21,10818000,5074000,2226500,6.6,10.86,8.1,6.1,2017-07-09 10:00:00,2017
2017-07-09,22,10765500,5127500,2270500,6.82,10.81,8.12,6.6,2017-07-09 10:30:00,2017
2017-07-09,23,10498500,5164500,2341000,6.6,10.77,8.09,6.21,2017-07-09 11:00:00,2017
2017-07-09,24,10404500,5199000,2320500,7.44,10.77,8.17,6.94,2017-07-09 11:30:00,2017
2017-07-09,25,9829500,5237500,2369500,7.72,10.79,8.24,6.75,2017-07-09 12:00:00,2017
2017-07-09,26,9925000,5264500,2358500,7.89,10.83,8.27,7.36,2017-07-09 12:30:00,2017
2017-07-09,27,9996000,5350000,2402000,7.83,10.86,8.25,6.94,2017-07-09 13:00:00,2017
2017-07-09,28,10355000,5395000,2438000,7.78,10.94,8.24,6.94,2017-07-09 13:30:00,2017
2017-07-09,29,10593000,5425500,2485000,7.83,10.9,8.27,6.21,2017-07-09 14:00:00,2017
2017-07-09,30,10495500,5461000,2515500,7.9,11.01,8.24,6.21,2017-07-09 14:30:00,2017
2017-07-09,31,9719500,5562500,2468500,8.1,10.92,9.82,6.21,2017-07-09 15:00:00,2017
2017-07-09,32,9396500,5582500,2481500,8.1,11.03,10.23,6.21,2017-07-09 15:30:00,2017
2017-07-09,33,9677500,5678000,2561500,8.33,10.76,10.25,8.2,2017-07-09 16:00:00,2017
2017-07-09,34,9492000,5530500,2541000,8.35,10.84,10.63,9.56,2017-07-09 16:30:00,2017
2017-07-09,35,9005500,5337000,2692500,8.43,11.81,11.81,6.6,2017-07-09 17:00:00,2017
2017-07-09,36,8798500,5326500,2662000,9.44,11.7,11.7,6.63,2017-07-09 17:30:00,2017
2017-07-09,37,8595500,5219000,2510500,10.15,11.54,11.54,8.83,2017-07-09 18:00:00,2017
2017-07-09,38,8665500,5244000,2514000,10.15,11.64,11.64,9.6,2017-07-09 18:30:00,2017
2017-07-09,39,8565000,5238500,2499500,10.22,11.54,11.54,10.06,2017-07-09 19:00:00,2017
2017-07-09,40,8524500,5153000,2396000,10.11,11.64,11.64,10.01,2017-07-09 19:30:00,2017
2017-07-09,41,8705000,4903000,2319000,9.42,11.64,11.64,8.53,2017-07-09 20:00:00,2017
2017-07-09,42,8407500,4713000,2206000,9.12,11.06,11.06,8.53,2017-07-09 20:30:00,2017
2017-07-09,43,6910000,4568500,2133000,8.4,10.25,10.25,6.6,2017-07-09 21:00:00,2017
2017-07-09,44,6980000,4683500,2040000,8.24,9.52,9.32,6.6,2017-07-09 21:30:00,2017
2017-07-09,45,7403000,4726000,2051500,8.22,9.52,9.39,6.27,2017-07-09 22:00:00,2017
2017-07-09,46,6954500,4413000,1893500,8.19,10.1,10.1,6.05,2017-07-09 22:30:00,2017
2017-07-09,47,6682500,4228500,1860500,8.02,9.46,9.46,5.48,2017-07-09 23:00:00,2017
2017-07-09,48,5649500,4174500,1855000,7.71,9.44,8.31,5.48,2017-07-09 23:30:00,2017
2017-07-10,1,6356500,4105500,1598000,7.39,9.54,8.16,4.2,2017-07-10 00:00:00,2017
2017-07-10,2,7837500,4125500,1804500,6.28,9.45,8.0,4.2,2017-07-10 00:30:00,2017
2017-07-10,3,8765500,4024000,1736500,6.05,9.56,8.02,4.2,2017-07-10 01:00:00,2017
2017-07-10,4,9251500,3950500,1752500,5.97,9.51,8.01,4.2,2017-07-10 01:30:00,2017
2017-07-10,5,9578000,3915500,1991500,4.94,9.47,8.01,4.0,2017-07-10 02:00:00,2017
2017-07-10,6,9987500,3872000,2001500,4.94,9.57,8.0,4.0,2017-07-10 02:30:00,2017
2017-07-10,7,10132500,3879500,1994000,5.02,9.63,8.0,4.0,2017-07-10 03:00:00,2017
2017-07-10,8,9992500,3944500,1983500,5.03,9.63,8.0,4.2,2017-07-10 03:30:00,2017
2017-07-10,9,9883500,3947000,2022000,5.68,9.64,8.0,4.66,2017-07-10 04:00:00,2017
2017-07-10,10,9829000,3938000,2048500,5.48,9.63,8.0,4.61,2017-07-10 04:30:00,2017
2017-07-10,11,9960500,3972500,2182000,5.18,9.62,8.0,4.0,2017-07-10 05:00:00,2017
2017-07-10,12,10010000,4045500,2170500,5.48,9.6,8.01,4.0,2017-07-10 05:30:00,2017
2017-07-10,13,10157500,4266000,2222500,5.83,9.62,8.02,4.55,2017-07-10 06:00:00,2017
2017-07-10,14,10169500,4549000,2368000,6.05,9.59,8.2,4.82,2017-07-10 06:30:00,2017
2017-07-10,15,9886000,4845500,2529500,6.6,9.67,8.04,5.05,2017-07-10 07:00:00,2017
2017-07-10,16,9565500,5413500,2664000,7.76,11.12,8.24,6.05,2017-07-10 07:30:00,2017
2017-07-10,17,9139000,5449000,3015500,7.9,11.54,8.28,6.6,2017-07-10 08:00:00,2017
2017-07-10,18,8490000,6113500,3160000,9.56,11.56,10.64,9.56,2017-07-10 08:30:00,2017
2017-07-10,19,7025500,6606500,3498500,10.63,11.54,11.54,11.15,2017-07-10 09:00:00,2017
2017-07-10,20,6843500,6966000,3616000,11.15,11.85,11.85,11.65,2017-07-10 09:30:00,2017
2017-07-10,21,5857500,7268500,3417500,11.65,17.0,17.0,11.65,2017-07-10 10:00:00,2017
2017-07-10,22,5567500,7451000,3432500,11.65,17.28,17.28,11.65,2017-07-10 10:30:00,2017
2017-07-10,23,5242000,7569500,3332000,12.15,19.13,19.13,11.65,2017-07-10 11:00:00,2017
2017-07-10,24,5214500,7321000,3304500,12.15,19.34,19.34,11.65,2017-07-10 11:30:00,2017
2017-07-10,25,5612500,6762500,3330000,10.6,16.94,16.94,7.08,2017-07-10 12:00:00,2017
2017-07-10,26,5057500,6779500,3346000,11.14,17.79,17.79,7.36,2017-07-10 12:30:00,2017
2017-07-10,27,4615000,7493500,3533000,12.36,21.22,21.22,11.64,2017-07-10 13:00:00,2017
2017-07-10,28,4699500,7827500,3562500,14.26,21.22,21.22,11.64,2017-07-10 13:30:00,2017
2017-07-10,29,4374500,7810000,3232500,18.9,24.0,24.0,11.65,2017-07-10 14:00:00,2017
2017-07-10,30,4448000,7822000,3301000,18.03,24.27,24.27,11.65,2017-07-10 14:30:00,2017
2017-07-10,31,4631500,7692500,3494500,15.0,24.0,24.0,11.65,2017-07-10 15:00:00,2017
2017-07-10,32,4384500,7738000,3252500,18.22,24.8,24.8,11.65,2017-07-10 15:30:00,2017
2017-07-10,33,4620500,7748000,3539500,15.0,15.0,15.0,15.0,2017-07-10 16:00:00,2017
2017-07-10,34,4464500,7551500,3383500,15.0,15.0,15.0,15.0,2017-07-10 16:30:00,2017
2017-07-10,35,4841500,6908000,3319000,13.11,13.11,13.11,12.32,2017-07-10 17:00:00,2017
2017-07-10,36,4945500,6582000,3282000,12.32,12.32,12.32,12.32,2017-07-10 17:30:00,2017
2017-07-10,37,4829500,6251500,2971500,12.32,13.11,13.11,11.15,2017-07-10 18:00:00,2017
2017-07-10,38,4911500,6099000,2835500,12.32,13.11,13.11,11.15,2017-07-10 18:30:00,2017
2017-07-10,39,5055500,5900500,3040500,11.15,12.15,12.15,8.48,2017-07-10 19:00:00,2017
2017-07-10,40,5669500,5672000,2786000,11.15,13.11,13.11,8.4,2017-07-10 19:30:00,2017
2017-07-10,41,6630500,5470500,2654000,10.25,11.54,11.36,8.59,2017-07-10 20:00:00,2017
2017-07-10,42,6755500,5471500,2712500,9.59,11.53,10.71,8.48,2017-07-10 20:30:00,2017
2017-07-10,43,5725000,5301000,3023000,8.43,11.33,10.25,6.88,2017-07-10 21:00:00,2017
2017-07-10,44,5840000,5039000,2853500,8.29,11.33,10.25,6.63,2017-07-10 21:30:00,2017
2017-07-10,45,6710500,5524500,2779000,8.3,10.16,10.16,6.6,2017-07-10 22:00:00,2017
2017-07-10,46,6571000,5365000,2703000,8.25,10.04,10.04,6.33,2017-07-10 22:30:00,2017
2017-07-10,47,7041500,5121000,2298500,8.18,9.7,9.4,6.63,2017-07-10 23:00:00,2017
2017-07-10,48,6241000,4878500,2196500,8.13,9.71,8.27,6.6,2017-07-10 23:30:00,2017
2017-07-11,1,7742500,4546000,1674500,8.01,9.67,8.86,6.05,2017-07-11 00:00:00,2017
2017-07-11,2,8832500,4549000,1799000,7.74,9.63,8.02,5.77,2017-07-11 00:30:00,2017
2017-07-11,3,10662000,4488500,2139000,6.23,9.51,8.01,5.48,2017-07-11 01:00:00,2017
2017-07-11,4,11154500,4412000,2238500,6.1,9.59,7.78,5.48,2017-07-11 01:30:00,2017
2017-07-11,5,11059500,4329500,2154000,6.17,9.45,7.91,5.18,2017-07-11 02:00:00,2017
2017-07-11,6,11021500,4271000,2102500,6.14,9.71,7.86,5.48,2017-07-11 02:30:00,2017
2017-07-11,7,11028000,4244500,2074500,6.15,9.47,7.86,5.48,2017-07-11 03:00:00,2017
2017-07-11,8,10982500,4202000,2051500,6.16,9.47,7.89,5.48,2017-07-11 03:30:00,2017
2017-07-11,9,10827000,4200000,2030500,6.15,9.47,7.86,5.48,2017-07-11 04:00:00,2017
2017-07-11,10,10782500,4215500,2036000,6.15,9.47,7.88,5.48,2017-07-11 04:30:00,2017
2017-07-11,11,10891000,4210000,2124500,6.15,9.47,7.86,5.22,2017-07-11 05:00:00,2017
2017-07-11,12,10899000,4279500,2168500,6.16,9.51,7.89,5.48,2017-07-11 05:30:00,2017
2017-07-11,13,11172000,4492000,2392500,6.12,9.67,7.89,5.28,2017-07-11 06:00:00,2017
2017-07-11,14,11002000,4660000,2219000,6.45,9.61,8.09,5.48,2017-07-11 06:30:00,2017
2017-07-11,15,10187000,5053500,2392500,6.94,9.76,8.01,6.12,2017-07-11 07:00:00,2017
2017-07-11,16,9637500,5589500,2521000,8.01,11.23,9.92,6.82,2017-07-11 07:30:00,2017
2017-07-11,17,9190500,5720000,2807500,9.85,11.55,10.6,9.56,2017-07-11 08:00:00,2017
2017-07-11,18,8257000,6530500,3135000,11.36,11.65,11.65,11.65,2017-07-11 08:30:00,2017
2017-07-11,19,6791000,7092500,3461000,11.65,12.15,11.65,11.65,2017-07-11 09:00:00,2017
2017-07-11,20,7097500,7383500,3647000,11.79,12.15,12.07,10.49,2017-07-11 09:30:00,2017
2017-07-11,21,5733500,7714000,3719500,11.65,12.57,12.57,10.49,2017-07-11 10:00:00,2017
2017-07-11,22,5403000,7904500,3836500,12.57,13.28,13.28,10.49,2017-07-11 10:30:00,2017
2017-07-11,23,4664500,7992000,3150500,19.9,21.0,21.0,10.87,2017-07-11 11:00:00,2017
2017-07-11,24,4579000,7788500,3059500,20.0,21.0,21.0,11.65,2017-07-11 11:30:00,2017
2017-07-11,25,5208000,7104000,3422500,11.65,12.15,12.15,9.56,2017-07-11 12:00:00,2017
2017-07-11,26,5073500,7161500,3422500,11.65,12.88,12.88,9.56,2017-07-11 12:30:00,2017
2017-07-11,27,4224500,7884000,2869500,21.3,25.0,25.0,17.0,2017-07-11 13:00:00,2017
2017-07-11,28,3855500,8128000,3100500,21.85,23.0,23.0,11.64,2017-07-11 13:30:00,2017
2017-07-11,29,3544500,8121000,2789500,23.68,25.0,25.0,21.0,2017-07-11 14:00:00,2017
2017-07-11,30,3316500,8032000,2561500,25.0,25.0,25.0,23.84,2017-07-11 14:30:00,2017
2017-07-11,31,3434000,7920500,2679000,24.14,25.0,25.0,21.0,2017-07-11 15:00:00,2017
2017-07-11,32,3319500,7949500,2564500,25.0,25.0,25.0,22.0,2017-07-11 15:30:00,2017
2017-07-11,33,4128000,7929000,3373000,19.47,19.47,19.47,19.47,2017-07-11 16:00:00,2017
2017-07-11,34,4020000,7752500,3265000,17.9,17.9,17.9,17.9,2017-07-11 16:30:00,2017
2017-07-11,35,4321500,7087500,3268000,13.11,13.11,13.11,13.11,2017-07-11 17:00:00,2017
2017-07-11,36,4300500,6800500,2999000,13.11,13.11,13.11,13.11,2017-07-11 17:30:00,2017
2017-07-11,37,4380500,6417000,2727000,13.11,13.11,13.11,12.32,2017-07-11 18:00:00,2017
2017-07-11,38,4429500,6261000,2724000,13.11,13.11,13.11,12.32,2017-07-11 18:30:00,2017
2017-07-11,39,4610500,6086500,2471500,13.11,13.11,13.11,13.11,2017-07-11 19:00:00,2017
2017-07-11,40,4591500,5853500,2317000,12.14,12.49,12.49,12.08,2017-07-11 19:30:00,2017
2017-07-11,41,5010500,5529000,2500500,11.36,11.54,11.36,11.36,2017-07-11 20:00:00,2017
2017-07-11,42,5155000,5475000,2363000,11.29,11.53,10.64,10.64,2017-07-11 20:30:00,2017
2017-07-11,43,4654500,5244000,2545000,9.74,11.53,10.35,8.38,2017-07-11 21:00:00,2017
2017-07-11,44,4807500,4961000,2208500,9.96,11.33,10.25,9.02,2017-07-11 21:30:00,2017
2017-07-11,45,5643500,5312000,2208500,9.82,10.66,10.66,8.71,2017-07-11 22:00:00,2017
2017-07-11,46,5552000,5160500,2009000,9.56,10.25,10.25,7.06,2017-07-11 22:30:00,2017
2017-07-11,47,6707000,4996000,1910500,8.31,10.25,10.25,6.63,2017-07-11 23:00:00,2017
2017-07-11,48,5763000,4814000,1880500,8.1,10.25,10.25,6.63,2017-07-11 23:30:00,2017
2017-07-12,1,6815500,4639000,1753000,8.01,9.59,9.06,6.63,2017-07-12 00:00:00,2017
2017-07-12,2,7732000,4560000,1831500,7.88,9.59,8.01,6.63,2017-07-12 00:30:00,2017
2017-07-12,3,8937500,4527500,2088500,6.49,9.47,7.99,6.21,2017-07-12 01:00:00,2017
2017-07-12,4,9523500,4510000,2167000,6.37,9.44,7.97,6.21,2017-07-12 01:30:00,2017
2017-07-12,5,9942000,4505000,2119000,6.52,9.68,7.89,6.52,2017-07-12 02:00:00,2017
2017-07-12,6,9931500,4450000,2084000,6.43,9.63,7.78,6.36,2017-07-12 02:30:00,2017
2017-07-12,7,9777500,4341000,2039000,6.33,9.75,7.91,6.33,2017-07-12 03:00:00,2017
2017-07-12,8,9797000,4326000,2006000,6.33,9.75,7.88,6.36,2017-07-12 03:30:00,2017
2017-07-12,9,9616000,4317000,1949000,6.36,9.74,7.86,6.52,2017-07-12 04:00:00,2017
2017-07-12,10,9743000,4330000,1931500,6.51,9.74,7.82,6.52,2017-07-12 04:30:00,2017
2017-07-12,11,9986000,4375500,2092000,6.32,9.7,7.89,6.21,2017-07-12 05:00:00,2017
2017-07-12,12,9856000,4464000,2020000,6.37,9.63,7.99,6.26,2017-07-12 05:30:00,2017
2017-07-12,13,9658500,4679000,2085500,6.52,9.68,7.98,6.52,2017-07-12 06:00:00,2017
2017-07-12,14,9735500,4867500,2084000,7.07,9.67,8.56,6.6,2017-07-12 06:30:00,2017
2017-07-12,15,8385500,5080500,2148500,8.01,9.77,8.25,6.86,2017-07-12 07:00:00,2017
2017-07-12,16,7361000,5589000,2595500,8.28,11.21,8.88,7.38,2017-07-12 07:30:00,2017
2017-07-12,17,6866000,5882500,2974000,10.41,11.56,10.41,9.56,2017-07-12 08:00:00,2017
2017-07-12,18,6258500,6685000,3306500,11.54,12.15,11.65,11.65,2017-07-12 08:30:00,2017
2017-07-12,19,5540500,7368500,3446500,12.15,12.62,12.62,10.49,2017-07-12 09:00:00,2017
2017-07-12,20,5785000,7694500,3711000,12.41,12.62,12.62,10.49,2017-07-12 09:30:00,2017
2017-07-12,21,4524000,8071000,3461000,15.0,17.24,17.24,10.49,2017-07-12 10:00:00,2017
2017-07-12,22,4507000,8242500,3470000,16.0,19.47,19.47,10.49,2017-07-12 10:30:00,2017
2017-07-12,23,4338500,8344500,3435500,18.32,19.9,19.9,11.65,2017-07-12 11:00:00,2017
2017-07-12,24,4144000,8146500,3241000,19.9,21.0,21.0,16.0,2017-07-12 11:30:00,2017
2017-07-12,25,4344500,7370000,3308500,13.28,16.16,16.16,9.56,2017-07-12 12:00:00,2017
2017-07-12,26,4101500,7319000,3198500,15.03,16.17,16.17,11.65,2017-07-12 12:30:00,2017
2017-07-12,27,3492500,8103000,2889500,22.0,25.0,25.0,18.98,2017-07-12 13:00:00,2017
2017-07-12,28,3534000,8458500,2931000,24.22,25.0,25.0,16.06,2017-07-12 13:30:00,2017
2017-07-12,29,3431000,8505500,2928000,25.0,25.0,25.0,21.0,2017-07-12 14:00:00,2017
2017-07-12,30,3295500,8495500,2792500,25.0,25.0,25.0,25.0,2017-07-12 14:30:00,2017
2017-07-12,31,3258000,8268500,2755000,25.0,25.01,25.01,21.0,2017-07-12 15:00:00,2017
2017-07-12,32,3097500,8280500,2594500,25.0,25.01,25.01,25.0,2017-07-12 15:30:00,2017
2017-07-12,33,3233000,8208000,2730000,22.0,22.0,22.0,22.0,2017-07-12 16:00:00,2017
2017-07-12,34,3226500,7964500,2723500,21.22,21.22,21.22,21.22,2017-07-12 16:30:00,2017
2017-07-12,35,3538500,7251000,3023500,16.99,16.14,16.14,16.14,2017-07-12 17:00:00,2017
2017-07-12,36,3632000,6980000,3086500,15.0,14.11,14.11,14.11,2017-07-12 17:30:00,2017
2017-07-12,37,3558000,6583500,2808500,13.12,13.12,13.12,13.12,2017-07-12 18:00:00,2017
2017-07-12,38,3609500,6403500,2774500,13.12,13.12,13.12,13.12,2017-07-12 18:30:00,2017
2017-07-12,39,3736000,6262000,2659000,13.11,13.11,13.11,12.08,2017-07-12 19:00:00,2017
2017-07-12,40,3724500,5960000,2453500,12.7,12.2,12.2,12.08,2017-07-12 19:30:00,2017
2017-07-12,41,3940000,5637500,2365500,12.07,12.03,12.03,11.65,2017-07-12 20:00:00,2017
2017-07-12,42,4002000,5515000,2363000,11.65,11.83,11.83,11.65,2017-07-12 20:30:00,2017
2017-07-12,43,3782500,5275500,2424000,10.61,11.54,10.74,9.29,2017-07-12 21:00:00,2017
2017-07-12,44,4057500,5084000,2354000,9.63,11.54,10.64,7.36,2017-07-12 21:30:00,2017
2017-07-12,45,4389500,5484500,2467000,9.85,11.17,11.17,8.17,2017-07-12 22:00:00,2017
2017-07-12,46,4051000,5325000,2099000,10.35,10.35,10.35,10.35,2017-07-12 22:30:00,2017
2017-07-12,47,5093500,5150000,1957500,9.56,10.18,10.18,9.56,2017-07-12 23:00:00,2017
2017-07-12,48,4568000,5012000,1832000,10.1,10.1,10.1,9.56,2017-07-12 23:30:00,2017
2017-07-13,1,7220000,4764000,2104000,8.04,9.57,8.24,6.6,2017-07-13 00:00:00,2017
2017-07-13,2,8421500,4793500,1904500,7.98,9.57,8.08,6.58,2017-07-13 00:30:00,2017
2017-07-13,3,10242500,4708500,2006000,6.83,9.49,8.01,6.05,2017-07-13 01:00:00,2017
2017-07-13,4,10836500,4683500,2078500,6.49,9.49,8.0,6.05,2017-07-13 01:30:00,2017
2017-07-13,5,11375000,4614500,2206500,6.37,9.5,7.99,5.48,2017-07-13 02:00:00,2017
2017-07-13,6,11464000,4591500,2260500,6.37,9.62,7.97,5.48,2017-07-13 02:30:00,2017
2017-07-13,7,11177000,4547000,2146000,6.34,9.63,7.98,5.48,2017-07-13 03:00:00,2017
2017-07-13,8,11244500,4510000,2104000,6.34,9.63,7.98,5.94,2017-07-13 03:30:00,2017
2017-07-13,9,11172500,4516000,2094000,6.58,9.63,7.99,6.05,2017-07-13 04:00:00,2017
2017-07-13,10,11123000,4534500,2105500,6.6,9.63,8.01,6.06,2017-07-13 04:30:00,2017
2017-07-13,11,11207500,4563000,2212500,6.56,9.47,7.93,6.21,2017-07-13 05:00:00,2017
2017-07-13,12,11391500,4633000,2185500,6.39,9.47,7.98,6.05,2017-07-13 05:30:00,2017
2017-07-13,13,10853000,4841000,2297000,6.58,9.4,7.86,6.06,2017-07-13 06:00:00,2017
2017-07-13,14,10892500,5039500,2246500,7.0,9.44,8.09,6.05,2017-07-13 06:30:00,2017
2017-07-13,15,9538000,5336000,2282500,7.9,9.55,8.19,7.18,2017-07-13 07:00:00,2017
2017-07-13,16,8779000,5835000,2601000,8.15,10.96,9.87,9.01,2017-07-13 07:30:00,2017
2017-07-13,17,5798500,6031500,2731000,10.15,11.56,11.56,9.56,2017-07-13 08:00:00,2017
2017-07-13,18,4876500,6909000,2998500,11.65,12.15,12.07,12.07,2017-07-13 08:30:00,2017
2017-07-13,19,4530500,7467000,2983500,12.07,21.43,21.43,10.49,2017-07-13 09:00:00,2017
2017-07-13,20,4825000,7766500,3294000,11.65,25.0,25.0,10.49,2017-07-13 09:30:00,2017
2017-07-13,21,4749000,8112000,3326000,12.15,25.0,25.0,10.49,2017-07-13 10:00:00,2017
2017-07-13,22,4689500,8305500,3357500,12.61,25.0,25.0,10.49,2017-07-13 10:30:00,2017
2017-07-13,23,4369500,8397000,3292000,15.0,25.01,25.01,11.65,2017-07-13 11:00:00,2017
2017-07-13,24,4561500,8126000,3175500,14.11,25.03,25.03,12.08,2017-07-13 11:30:00,2017
2017-07-13,25,4641500,7475000,3205500,11.83,25.0,25.0,11.65,2017-07-13 12:00:00,2017
2017-07-13,26,4624500,7525500,3183500,12.07,25.01,25.01,11.65,2017-07-13 12:30:00,2017
2017-07-13,27,4010500,8294500,2788500,19.9,28.0,28.0,19.9,2017-07-13 13:00:00,2017
2017-07-13,28,3627000,8640500,2755000,24.0,30.0,30.0,13.5,2017-07-13 13:30:00,2017
2017-07-13,29,3891000,8698500,2873000,22.5,30.0,30.0,10.92,2017-07-13 14:00:00,2017
2017-07-13,30,3739000,8719500,2849500,24.0,30.0,30.0,10.49,2017-07-13 14:30:00,2017
2017-07-13,31,3679500,8572500,2775000,22.93,30.0,30.0,10.49,2017-07-13 15:00:00,2017
2017-07-13,32,3426000,8623000,2726000,25.0,30.0,30.0,11.65,2017-07-13 15:30:00,2017
2017-07-13,33,3140000,8597000,2440000,25.03,30.0,30.0,22.6,2017-07-13 16:00:00,2017
2017-07-13,34,2906500,8320000,2206500,25.01,30.0,30.0,25.0,2017-07-13 16:30:00,2017
2017-07-13,35,2779000,7622500,2079000,25.0,28.0,28.0,25.0,2017-07-13 17:00:00,2017
2017-07-13,36,2816500,7244500,2116500,22.5,25.03,25.03,20.55,2017-07-13 17:30:00,2017
2017-07-13,37,2799500,6910500,2099500,21.0,25.03,25.03,20.01,2017-07-13 18:00:00,2017
2017-07-13,38,2862000,6714500,2161000,19.9,25.0,25.0,19.9,2017-07-13 18:30:00,2017
2017-07-13,39,2898000,6499500,2188000,16.14,21.22,21.22,16.0,2017-07-13 19:00:00,2017
2017-07-13,40,2950500,6276000,2065000,15.0,20.0,20.0,16.0,2017-07-13 19:30:00,2017
2017-07-13,41,3309000,5912500,2225000,12.07,14.43,14.43,11.65,2017-07-13 20:00:00,2017
2017-07-13,42,3300000,5649500,2199000,11.65,13.92,13.92,11.65,2017-07-13 20:30:00,2017
2017-07-13,43,3782500,5439500,2341000,10.56,11.54,10.64,10.64,2017-07-13 21:00:00,2017
2017-07-13,44,3783500,5194500,2336500,9.54,11.53,10.3,9.09,2017-07-13 21:30:00,2017
2017-07-13,45,3988000,5726500,2592500,9.75,10.82,10.42,8.05,2017-07-13 22:00:00,2017
2017-07-13,46,3790000,5572500,2243500,10.0,10.16,10.16,10.16,2017-07-13 22:30:00,2017
2017-07-13,47,4673500,5290500,2107500,8.86,9.71,9.6,8.13,2017-07-13 23:00:00,2017
2017-07-13,48,4244000,5122000,1950000,8.66,9.71,9.4,6.63,2017-07-13 23:30:00,2017
2017-07-14,1,7170000,4811500,1992000,8.28,9.6,8.28,6.63,2017-07-14 00:00:00,2017
2017-07-14,2,8182000,4733500,2016000,7.83,9.44,8.15,6.61,2017-07-14 00:30:00,2017
2017-07-14,3,9413000,4636000,1921500,7.12,9.44,8.08,6.6,2017-07-14 01:00:00,2017
2017-07-14,4,10321500,4554500,2062000,6.6,9.44,8.01,5.99,2017-07-14 01:30:00,2017
2017-07-14,5,11274000,4553000,2095000,6.6,9.44,8.01,6.01,2017-07-14 02:00:00,2017
2017-07-14,6,11599500,4506000,2414500,6.38,9.44,7.94,5.09,2017-07-14 02:30:00,2017
2017-07-14,7,11775000,4527500,2274500,6.21,9.44,7.99,5.09,2017-07-14 03:00:00,2017
2017-07-14,8,11711500,4483500,2253000,6.27,9.44,7.99,5.09,2017-07-14 03:30:00,2017
2017-07-14,9,11570500,4470500,2253500,6.27,9.44,7.99,5.09,2017-07-14 04:00:00,2017
2017-07-14,10,11584000,4488500,2323000,6.33,9.44,8.0,5.09,2017-07-14 04:30:00,2017
2017-07-14,11,11783500,4548000,2385000,6.4,9.44,7.99,5.09,2017-07-14 05:00:00,2017
2017-07-14,12,11534000,4573000,2309500,6.57,9.44,8.01,5.09,2017-07-14 05:30:00,2017
2017-07-14,13,10893000,4836000,2569500,6.61,9.44,7.98,5.18,2017-07-14 06:00:00,2017
2017-07-14,14,10577000,5059000,2535500,7.01,9.44,8.12,6.01,2017-07-14 06:30:00,2017
